country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
United States,1997,male,35-54 years,8920,38339600,23.27,United States1997,,"8,608,515,000,000",34644,Boomers
United States,1997,male,15-24 years,3559,18805800,18.93,United States1997,,"8,608,515,000,000",34644,Generation X
United States,1997,female,35-54 years,2758,39291000,7.02,United States1997,,"8,608,515,000,000",34644,Boomers
United States,1997,female,75+ years,499,9836300,5.07,United States1997,,"8,608,515,000,000",34644,G.I. Generation
United States,1997,female,55-74 years,1095,21652100,5.06,United States1997,,"8,608,515,000,000",34644,Silent
United States,1997,female,25-34 years,988,19799100,4.99,United States1997,,"8,608,515,000,000",34644,Generation X
United States,1997,female,15-24 years,627,17773900,3.53,United States1997,,"8,608,515,000,000",34644,Generation X
United States,1997,male,5-14 years,233,19860900,1.17,United States1997,,"8,608,515,000,000",34644,Millenials
United States,1997,female,5-14 years,74,18917200,0.39,United States1997,,"8,608,515,000,000",34644,Millenials
United States,1998,male,75+ years,2686,5948900,45.15,United States1998,,"9,089,168,000,000",36164,G.I. Generation
United States,1998,male,35-54 years,9192,39000700,23.57,United States1998,,"9,089,168,000,000",36164,Boomers
United States,1998,male,55-74 years,4466,19055300,23.44,United States1998,,"9,089,168,000,000",36164,Silent
United States,1998,male,25-34 years,4404,19253800,22.87,United States1998,,"9,089,168,000,000",36164,Generation X
United States,1998,male,15-24 years,3532,19041700,18.55,United States1998,,"9,089,168,000,000",36164,Generation X
United States,1998,female,35-54 years,2776,40104100,6.92,United States1998,,"9,089,168,000,000",36164,Boomers
United States,1998,female,75+ years,520,10057000,5.17,United States1998,,"9,089,168,000,000",36164,G.I. Generation
United States,1998,female,55-74 years,1094,22016000,4.97,United States1998,,"9,089,168,000,000",36164,Silent
United States,1998,female,25-34 years,961,19520600,4.92,United States1998,,"9,089,168,000,000",36164,Generation X
United States,1998,female,15-24 years,603,18171800,3.32,United States1998,,"9,089,168,000,000",36164,Generation X
United States,1998,male,5-14 years,241,20049800,1.2,United States1998,,"9,089,168,000,000",36164,Millenials
United States,1998,female,5-14 years,83,19112800,0.43,United States1998,,"9,089,168,000,000",36164,Millenials
United States,1999,male,75+ years,2549,6111376,41.71,United States1999,,"9,660,624,000,000",38072,G.I. Generation
United States,1999,male,35-54 years,8873,39753404,22.32,United States1999,,"9,660,624,000,000",38072,Boomers
United States,1999,male,25-34 years,4194,18826288,22.28,United States1999,,"9,660,624,000,000",38072,Generation X
United States,1999,male,55-74 years,4306,19349103,22.25,United States1999,,"9,660,624,000,000",38072,Silent
United States,1999,male,15-24 years,3326,19334049,17.2,United States1999,,"9,660,624,000,000",38072,Generation X
United States,1999,female,35-54 years,2674,40861603,6.54,United States1999,,"9,660,624,000,000",38072,Boomers
United States,1999,female,25-34 years,912,19109524,4.77,United States1999,,"9,660,624,000,000",38072,Generation X
United States,1999,female,55-74 years,1061,22258230,4.77,United States1999,,"9,660,624,000,000",38072,Silent
United States,1999,female,75+ years,469,10210401,4.59,United States1999,,"9,660,624,000,000",38072,G.I. Generation
United States,1999,female,15-24 years,575,18439463,3.12,United States1999,,"9,660,624,000,000",38072,Generation X
United States,1999,male,5-14 years,194,20219664,0.96,United States1999,,"9,660,624,000,000",38072,Millenials
United States,1999,female,5-14 years,50,19275566,0.26,United States1999,,"9,660,624,000,000",38072,Millenials
United States,2000,male,75+ years,2589,6106351,42.4,United States2000,0.883,"10,284,779,000,000",39218,G.I. Generation
United States,2000,male,35-54 years,9263,40945028,22.62,United States2000,0.883,"10,284,779,000,000",39218,Boomers
United States,2000,male,55-74 years,4153,19948630,20.82,United States2000,0.883,"10,284,779,000,000",39218,Silent
United States,2000,male,25-34 years,3938,20120529,19.57,United States2000,0.883,"10,284,779,000,000",39218,Generation X
United States,2000,male,15-24 years,3424,20078818,17.05,United States2000,0.883,"10,284,779,000,000",39218,Generation X
United States,2000,female,35-54 years,2736,41881451,6.53,United States2000,0.883,"10,284,779,000,000",39218,Boomers
United States,2000,female,55-74 years,1084,22717040,4.77,United States2000,0.883,"10,284,779,000,000",39218,Silent
United States,2000,female,25-34 years,854,19771195,4.32,United States2000,0.883,"10,284,779,000,000",39218,Generation X
United States,2000,female,75+ years,425,10494416,4.05,United States2000,0.883,"10,284,779,000,000",39218,G.I. Generation
United States,2000,female,15-24 years,570,19105073,2.98,United States2000,0.883,"10,284,779,000,000",39218,Generation X
United States,2000,male,5-14 years,244,21043474,1.16,United States2000,0.883,"10,284,779,000,000",39218,Millenials
United States,2000,female,5-14 years,63,20034103,0.31,United States2000,0.883,"10,284,779,000,000",39218,Millenials
United States,2001,male,75+ years,2549,6285825,40.55,United States2001,,"10,621,824,000,000",40018,Silent
United States,2001,male,35-54 years,9684,41638996,23.26,United States2001,,"10,621,824,000,000",40018,Boomers
United States,2001,male,55-74 years,4603,20451417,22.51,United States2001,,"10,621,824,000,000",40018,Silent
United States,2001,male,25-34 years,4199,20013572,20.98,United States2001,,"10,621,824,000,000",40018,Generation X
United States,2001,male,15-24 years,3409,20485156,16.64,United States2001,,"10,621,824,000,000",40018,Millenials
United States,2001,female,35-54 years,2893,42567863,6.8,United States2001,,"10,621,824,000,000",40018,Boomers
United States,2001,female,55-74 years,1146,23170384,4.95,United States2001,,"10,621,824,000,000",40018,Silent
United States,2001,female,25-34 years,871,19593734,4.45,United States2001,,"10,621,824,000,000",40018,Generation X
United States,2001,female,75+ years,412,10691894,3.85,United States2001,,"10,621,824,000,000",40018,Silent
United States,2001,female,15-24 years,562,19463211,2.89,United States2001,,"10,621,824,000,000",40018,Millenials
United States,2001,male,5-14 years,214,21032860,1.02,United States2001,,"10,621,824,000,000",40018,Millenials
United States,2001,female,5-14 years,65,20032634,0.32,United States2001,,"10,621,824,000,000",40018,Millenials
United States,2002,male,75+ years,2642,6470864,40.83,United States2002,,"10,977,514,000,000",40845,Silent
United States,2002,male,35-54 years,10101,42042827,24.03,United States2002,,"10,977,514,000,000",40845,Boomers
United States,2002,male,55-74 years,4890,21085316,23.19,United States2002,,"10,977,514,000,000",40845,Silent
United States,2002,male,25-34 years,4135,20202776,20.47,United States2002,,"10,977,514,000,000",40845,Generation X
United States,2002,male,15-24 years,3432,20821269,16.48,United States2002,,"10,977,514,000,000",40845,Millenials
United States,2002,female,35-54 years,3058,42957716,7.12,United States2002,,"10,977,514,000,000",40845,Boomers
United States,2002,female,55-74 years,1191,23790625,5.01,United States2002,,"10,977,514,000,000",40845,Silent
United States,2002,female,25-34 years,911,19725528,4.62,United States2002,,"10,977,514,000,000",40845,Generation X
United States,2002,female,75+ years,443,10856838,4.08,United States2002,,"10,977,514,000,000",40845,Silent
United States,2002,female,15-24 years,578,19768514,2.92,United States2002,,"10,977,514,000,000",40845,Millenials
United States,2002,male,5-14 years,199,21012559,0.95,United States2002,,"10,977,514,000,000",40845,Millenials
United States,2002,female,5-14 years,65,20024727,0.32,United States2002,,"10,977,514,000,000",40845,Millenials
United States,2003,male,75+ years,2499,6599131,37.87,United States2003,,"11,510,670,000,000",42468,Silent
United States,2003,male,35-54 years,10025,42177315,23.77,United States2003,,"11,510,670,000,000",42468,Boomers
United States,2003,male,55-74 years,4941,21773685,22.69,United States2003,,"11,510,670,000,000",42468,Silent
United States,2003,male,25-34 years,4156,20222486,20.55,United States2003,,"11,510,670,000,000",42468,Generation X
United States,2003,male,15-24 years,3381,21182602,15.96,United States2003,,"11,510,670,000,000",42468,Millenials
United States,2003,female,35-54 years,3058,42997878,7.11,United States2003,,"11,510,670,000,000",42468,Boomers
United States,2003,female,55-74 years,1237,24463095,5.06,United States2003,,"11,510,670,000,000",42468,Silent
United States,2003,female,25-34 years,909,19650112,4.63,United States2003,,"11,510,670,000,000",42468,Generation X
United States,2003,female,75+ years,414,10983008,3.77,United States2003,,"11,510,670,000,000",42468,Silent
United States,2003,female,15-24 years,607,20023561,3.03,United States2003,,"11,510,670,000,000",42468,Millenials
United States,2003,male,5-14 years,194,20976656,0.92,United States2003,,"11,510,670,000,000",42468,Millenials
United States,2003,female,5-14 years,56,19991981,0.28,United States2003,,"11,510,670,000,000",42468,Millenials
United States,2004,male,75+ years,2496,6726102,37.11,United States2004,,"12,274,928,000,000",44867,Silent
United States,2004,male,35-54 years,10145,42486552,23.88,United States2004,,"12,274,928,000,000",44867,Boomers
United States,2004,male,55-74 years,4989,22427063,22.25,United States2004,,"12,274,928,000,000",44867,Silent
United States,2004,male,25-34 years,4142,20336031,20.37,United States2004,,"12,274,928,000,000",44867,Generation X
United States,2004,male,15-24 years,3596,21438383,16.77,United States2004,,"12,274,928,000,000",44867,Millenials
United States,2004,female,35-54 years,3399,43240905,7.86,United States2004,,"12,274,928,000,000",44867,Boomers
United States,2004,female,55-74 years,1301,25115333,5.18,United States2004,,"12,274,928,000,000",44867,Silent
United States,2004,female,25-34 years,932,19695906,4.73,United States2004,,"12,274,928,000,000",44867,Generation X
United States,2004,female,75+ years,423,11104411,3.81,United States2004,,"12,274,928,000,000",44867,Silent
United States,2004,female,15-24 years,720,20262722,3.55,United States2004,,"12,274,928,000,000",44867,Millenials
United States,2004,male,5-14 years,187,20860278,0.9,United States2004,,"12,274,928,000,000",44867,Millenials
United States,2004,female,5-14 years,98,19890450,0.49,United States2004,,"12,274,928,000,000",44867,Millenials
United States,2005,male,75+ years,2610,6883241,37.92,United States2005,0.897,"13,093,726,000,000",47423,Silent
United States,2005,male,35-54 years,10332,42835394,24.12,United States2005,0.897,"13,093,726,000,000",47423,Boomers
United States,2005,male,55-74 years,5190,23156114,22.41,United States2005,0.897,"13,093,726,000,000",47423,Silent
United States,2005,male,25-34 years,4066,20421260,19.91,United States2005,0.897,"13,093,726,000,000",47423,Generation X
United States,2005,male,15-24 years,3498,21647159,16.16,United States2005,0.897,"13,093,726,000,000",47423,Millenials
United States,2005,female,35-54 years,3209,43509335,7.38,United States2005,0.897,"13,093,726,000,000",47423,Boomers
United States,2005,female,55-74 years,1364,25839240,5.28,United States2005,0.897,"13,093,726,000,000",47423,Silent
United States,2005,female,25-34 years,924,19721652,4.69,United States2005,0.897,"13,093,726,000,000",47423,Generation X
United States,2005,female,75+ years,450,11267059,3.99,United States2005,0.897,"13,093,726,000,000",47423,Silent
United States,2005,female,15-24 years,714,20429690,3.49,United States2005,0.897,"13,093,726,000,000",47423,Millenials
United States,2005,male,5-14 years,204,20675232,0.99,United States2005,0.897,"13,093,726,000,000",47423,Millenials
United States,2005,female,5-14 years,68,19721304,0.34,United States2005,0.897,"13,093,726,000,000",47423,Millenials
United States,2006,male,75+ years,2494,6986609,35.7,United States2006,,"13,855,888,000,000",49666,Silent
United States,2006,male,35-54 years,10641,43139910,24.67,United States2006,,"13,855,888,000,000",49666,Boomers
United States,2006,male,55-74 years,5431,23894147,22.73,United States2006,,"13,855,888,000,000",49666,Silent
United States,2006,male,25-34 years,4053,20564653,19.71,United States2006,,"13,855,888,000,000",49666,Generation X
United States,2006,male,15-24 years,3528,21844954,16.15,United States2006,,"13,855,888,000,000",49666,Millenials
United States,2006,female,35-54 years,3376,43805214,7.71,United States2006,,"13,855,888,000,000",49666,Boomers
United States,2006,female,55-74 years,1536,26609380,5.77,United States2006,,"13,855,888,000,000",49666,Silent
United States,2006,female,25-34 years,932,19851326,4.69,United States2006,,"13,855,888,000,000",49666,Generation X
United States,2006,female,75+ years,421,11356899,3.71,United States2006,,"13,855,888,000,000",49666,Silent
United States,2006,female,15-24 years,661,20590472,3.21,United States2006,,"13,855,888,000,000",49666,Millenials
United States,2006,male,5-14 years,153,20640120,0.74,United States2006,,"13,855,888,000,000",49666,Millenials
United States,2006,female,5-14 years,66,19697164,0.34,United States2006,,"13,855,888,000,000",49666,Millenials
United States,2007,male,75+ years,2566,7056824,36.36,United States2007,,"14,477,635,000,000",51585,Silent
United States,2007,male,35-54 years,10978,42992076,25.53,United States2007,,"14,477,635,000,000",51585,Boomers
United States,2007,male,55-74 years,5830,24661084,23.64,United States2007,,"14,477,635,000,000",51585,Silent
United States,2007,male,25-34 years,4281,20531378,20.85,United States2007,,"14,477,635,000,000",51585,Generation X
United States,2007,male,15-24 years,3481,22014323,15.81,United States2007,,"14,477,635,000,000",51585,Millenials
United States,2007,female,35-54 years,3525,43607902,8.08,United States2007,,"14,477,635,000,000",51585,Boomers
United States,2007,female,55-74 years,1684,27395858,6.15,United States2007,,"14,477,635,000,000",51585,Silent
United States,2007,female,25-34 years,997,19839678,5.03,United States2007,,"14,477,635,000,000",51585,Generation X
United States,2007,female,75+ years,411,11421017,3.6,United States2007,,"14,477,635,000,000",51585,Silent
United States,2007,female,15-24 years,659,20765167,3.17,United States2007,,"14,477,635,000,000",51585,Millenials
United States,2007,male,5-14 years,131,20659096,0.63,United States2007,,"14,477,635,000,000",51585,Generation Z
United States,2007,female,5-14 years,53,19714203,0.27,United States2007,,"14,477,635,000,000",51585,Generation Z
United States,2008,male,75+ years,2531,7072366,35.79,United States2008,,"14,718,582,000,000",52128,Silent
United States,2008,male,35-54 years,11371,43002471,26.44,United States2008,,"14,718,582,000,000",52128,Boomers
United States,2008,male,55-74 years,6558,25698503,25.52,United States2008,,"14,718,582,000,000",52128,Silent
United States,2008,male,25-34 years,4273,20007152,21.36,United States2008,,"14,718,582,000,000",52128,Generation X
United States,2008,male,15-24 years,3560,22184611,16.05,United States2008,,"14,718,582,000,000",52128,Millenials
United States,2008,female,35-54 years,3619,42893858,8.44,United States2008,,"14,718,582,000,000",52128,Boomers
United States,2008,female,55-74 years,1703,28307998,6.02,United States2008,,"14,718,582,000,000",52128,Silent
United States,2008,female,25-34 years,1027,19812423,5.18,United States2008,,"14,718,582,000,000",52128,Generation X
United States,2008,female,75+ years,428,11038522,3.88,United States2008,,"14,718,582,000,000",52128,Silent
United States,2008,female,15-24 years,738,21149435,3.49,United States2008,,"14,718,582,000,000",52128,Millenials
United States,2008,male,5-14 years,154,21074651,0.73,United States2008,,"14,718,582,000,000",52128,Generation Z
United States,2008,female,5-14 years,68,20113575,0.34,United States2008,,"14,718,582,000,000",52128,Generation Z
United States,2009,male,75+ years,2552,7168575,35.6,United States2009,,"14,418,739,000,000",50563,Silent
United States,2009,male,35-54 years,11613,42932194,27.05,United States2009,,"14,418,739,000,000",50563,Boomers
United States,2009,male,55-74 years,6851,26664733,25.69,United States2009,,"14,418,739,000,000",50563,Silent
